Time, CA, CB,CA0, v0, P, I, D,
704.0499999999074,0.023124662351503046,1.328070468069402,1.2,0.0,0.11443588342886997,-0.15178843686009,0.0,
704.0999999999074,0.022893415727988226,1.3283017146929168,1.2,0.0,0.11600402459457985,-0.1492233948568931,0.0,
704.1499999999073,0.02266448157070855,1.3285306488501967,1.2,0.0,0.11755648434863265,-0.1466240253853921,0.0,
704.1999999999073,0.022437836755001668,1.3287572936659033,1.2,0.0,0.11909341950514495,-0.14399067172027005,0.0,
704.2499999999072,0.022213458387451854,1.3289816720334533,1.2,0.0,0.12061498531009213,-0.14132367370346316,0.0,
704.2999999999072,0.021991323803577538,1.3292038066173275,1.2,0.0,0.12212133545698983,-0.13862336777848827,0.0,
704.3499999999071,0.021771410565541965,1.329423719855363,1.2,0.0,0.12361262210241855,-0.13589008702442706,0.0,
704.3999999999071,0.021553696459886744,1.329641433961018,1.2,0.0,0.12508899588139302,-0.13312416118957038,0.0,
704.449999999907,0.02133815949528807,1.329856970925617,1.2,0.0,0.12655060592257777,-0.1303259167247262,0.0,
704.499999999907,0.02112477790033538,1.3300703525205695,1.2,0.0,0.12799759986335071,-0.12749567681619442,0.0,
704.549999999907,0.02091353012133222,1.3302816002995728,1.2,0.0,0.1294301238647159,-0.12463376141841187,0.0,
704.5999999999069,0.02070439482011909,1.330490735600786,1.2,0.0,0.1308483226260674,-0.12174048728627107,0.0,
704.6499999999069,0.02049735087191809,1.3306977795489872,1.2,0.0,0.13225233939980546,-0.11881616800711561,0.0,
704.6999999999068,0.020292377363199096,1.3309027530577062,1.2,0.0,0.13364231600580614,-0.11586111403241564,0.0,
704.7499999999068,0.02008945358956729,1.3311056768313378,1.2,0.0,0.13501839284574682,-0.1128756327091266,0.0,
704.7999999999067,0.019888559053671803,1.3313065713672334,1.2,0.0,0.1363807089172881,-0.10986002831073438,0.0,
704.8499999999067,0.019689673463135264,1.33150545695777,1.2,0.0,0.137729401828114,-0.10681460206799001,0.0,
704.8999999999066,0.019492776728504094,1.3317023536924013,1.2,0.0,0.13906460780983163,-0.10373965219933702,0.0,
704.9499999999066,0.01929784896121923,1.331897281459686,1.2,0.0,0.1403864617317321,-0.10063547394103449,0.0,
704.9999999999065,0.019104870471607215,1.3320902599492983,1.2,0.0,0.14169509711441358,-0.0975023595769789,0.0,
705.0499999999065,0.01891382176689132,1.3322813086540142,1.2,0.0,0.14299064614326826,-0.09434059846822782,0.0,
705.0999999999065,0.018724683549222576,1.3324704468716828,1.2,0.0,0.14427323968183442,-0.09115047708222816,0.0,
705.1499999999064,0.018537436713730523,1.3326576937071748,1.2,0.0,0.1455430072850149,-0.08793227902175244,0.0,
705.1999999999064,0.018352062346593388,1.3328430680743117,1.2,0.0,0.1468000772121636,-0.08468628505354539,0.0,
705.2499999999063,0.018168541723127624,1.3330265886977777,1.2,5.019230471562941E-4,0.14804457644004082,-0.08141277313668434,0.0,
705.2999999999063,0.018016515728234657,1.333178835661019,1.2,0.00479636244630402,0.14907550271790873,-0.0781164657244586,0.0,
705.3499999999062,0.01811981163075785,1.333077651272793,1.2,0.009107835339796339,0.14837502737892336,-0.07483564698750064,0.0,
705.3999999999062,0.01847683202180167,1.3327246394846715,1.2,0.01343617139268985,0.14595398285215744,-0.07160836157341204,0.0,
705.4499999999061,0.01908582109105255,1.3321215613422626,1.2,0.017781201973390504,0.1418242757262999,-0.06847239085530701,0.0,
705.4999999999061,0.019944866556562274,1.3312703330421944,1.2,0.022142760136620226,0.1359988736633121,-0.06546522946971692,0.0,
705.549999999906,0.021051901779386914,1.3301730238057765,1.2,0.026520680606553715,0.1284917910585325,-0.06262406217157358,0.0,
705.599999999906,0.022404708059822455,1.3288318535726338,1.2,0.030914799760123984,0.11931807346932899,-0.05998574103350108,0.0,
705.649999999906,0.024000917111662544,1.3272491905179107,1.2,0.035324955610494604,0.10849378083653838,-0.057586763016109405,0.0,
705.6999999999059,0.02583801371059489,1.3254275483969573,1.2,0.03975098779069762,0.09603596952502842,-0.0554632479354012,0.0,
705.7499999999059,0.027913338512551622,1.3233695837217014,1.2,0.044192737537434676,0.08196267321175932,-0.05365091685277523,0.0,
705.7999999999058,0.03022409103753615,1.3210780927732066,1.2,0.04865004767504044,0.06629288265170799,-0.05218507091243896,0.0,
705.8499999999058,0.032767332814165356,1.318556008455191,1.2,0.05312276259960626,0.04904652435394118,-0.051100570650328594,0.0,
705.8999999999057,0.035539990679892094,1.3158063969935594,1.2,0.05761072826326247,0.03024443820198174,-0.05043181579788013,0.0,
705.9499999999057,0.03853886023160928,1.312832454487254,1.2,0.0621137921586182,0.009908354054399566,-0.050212725603200205,0.0,
705.9999999999056,0.041760609421084546,1.3096375033159864,1.2,0.06663180330335648,-0.011939132636729573,-0.05047671969135343,0.0,
706.0499999999056,0.045201782289433265,1.3062249884106445,1.2,0.07095903699345013,-0.03527458615021932,-0.05125669948461422,0.0,
706.0999999999055,0.04884693293906034,1.3026102551657697,1.2,0.07353938039142272,-0.05999326399300292,-0.05258325037445397,0.0,
706.1499999999055,0.052591217774033694,1.2988973819854748,1.2,0.0743456212787454,-0.08538419553016598,-0.054471237008620166,0.0,
706.1999999999055,0.05633054653505386,1.2951896924913961,1.2,0.0733518848709929,-0.11074151869083397,-0.05691991624998742,0.0,
706.2499999999054,0.05996175657375162,1.2915895827752315,1.2,0.07053364419359517,-0.13536566176575318,-0.059913076266919496,0.0,
706.2999999999054,0.0633826915994569,1.2881984434907399,1.2,0.06586772888695892,-0.15856387740881714,-0.06341918743129356,0.0,
706.3499999999053,0.0664921847193571,1.2851166769464102,1.2,0.05933233243582791,-0.1796501276281403,-0.06739155067348572,0.0,
706.3999999999053,0.06918994599790308,1.282443808958322,1.2,0.050907017820428974,-0.19794432129828027,-0.07176842897748308,0.0,
706.4499999999052,0.07137635491645232,1.2802786950690497,1.2,0.04057272158962722,-0.2127709067771923,-0.07647314775641491,0.0,
706.4999999999052,0.07295215801385861,1.2787198208383244,1.2,0.028311756358984086,-0.2234568215314787,-0.08141414989088652,0.0,
706.5499999999051,0.07381807162908076,1.2778656962683865,1.2,0.014107811739269033,-0.2293287982347039,-0.08648499120066439,0.0,
706.5999999999051,0.07387428904427108,1.2778153450450402,1.2,0.0,-0.22971002258146328,-0.09156426201506933,0.0,
706.649999999905,0.07313554615382904,1.2785540879354824,1.2,0.0,-0.22470042235565318,-0.09653276223299422,0.0,
706.699999999905,0.07240419069229141,1.27928544339702,1.2,0.0,-0.21974091813210114,-0.10139159956040386,0.0,
706.749999999905,0.07168014878536914,1.2800094853039423,1.2,0.0,-0.2148310089507845,-0.10614187062620341,0.0,
706.7999999999049,0.07096334729751609,1.2807262867917955,1.2,0.0,-0.209970198861281,-0.11078466109300895,0.0,
706.8499999999049,0.07025371382454158,1.28143592026477,1.2,0.0,-0.2051579968726726,-0.11532104576681045,0.0,
706.8999999999048,0.0695511766862968,1.282138457403015,1.2,0.0,-0.2003939169039502,-0.11975208870553793,0.0,
706.9499999999048,0.06885566491943447,1.2828339691698776,1.2,0.0,-0.195677477734915,-0.12407884332654212,0.0,
706.9999999999047,0.06816710827024076,1.2835225258190712,1.2,0.0,-0.19100820295757018,-0.1283023525130003,0.0,
707.0499999999047,0.06748543718753898,1.2842041969017732,1.2,0.0,-0.1863856209279987,-0.13242364871925785,0.0,
707.0999999999046,0.0668105828156642,1.2848790512736479,1.2,0.0,-0.18180926471872283,-0.13644375407511683,0.0,
707.1499999999046,0.06614247698750815,1.285547157101804,1.2,0.0,-0.17727867207153963,-0.1403636804890812,0.0,
707.1999999999045,0.06548105221763366,1.2862085818716784,1.2,0.0,-0.17279338535082825,-0.14418442975056994,0.0,
707.2499999999045,0.0648262416954579,1.286863392393854,1.2,0.0,-0.16835295149732393,-0.1479069936311078,0.0,
707.2999999999045,0.06417797927850392,1.2875116548108079,1.2,0.0,-0.16395692198235473,-0.15153235398450424,0.0,
707.3499999999044,0.06353619948571947,1.2881534346035923,1.2,0.0,-0.15960485276253514,-0.15506148284603072,0.0,
707.3999999999044,0.06290083749086285,1.288788796598449,1.2,0.0,-0.1552963042349137,-0.15849534253060593,0.0,
707.4499999999043,0.06227182911595479,1.289417804973357,1.2,0.0,-0.1510308411925684,-0.16183488572999938,0.0,
707.4999999999043,0.06164911082479581,1.2900405232645158,1.2,0.0,-0.14680803278064658,-0.16508105560906286,0.0,
707.5499999999042,0.061032619716548414,1.2906570143727631,1.2,0.0,-0.14262745245284392,-0.16823478590099972,0.0,
707.5999999999042,0.06042229351938348,1.291267340569928,1.2,0.0,-0.13848867792831923,-0.1712970010016812,0.0,
707.6499999999041,0.0598180705841902,1.2918715635051214,1.2,0.0,-0.13439129114903978,-0.17426861606301983,0.0,
707.6999999999041,0.059219889878348836,1.292469744210963,1.2,0.0,-0.13033487823755305,-0.17715053708540907,0.0,
